"Z","Ebind","Occ","Element","subshell","CCp","Eic","Vi_q0","nmax","nh","shell_colours","multiplier","Jat"
53,7.811,8,"Iodine","L3",7.81e-07,1995.44,4.55999999999995,4,3,"rgb(0,0,205)",1.28470394736844,1.5
53,7.563,9,"Iodine","L3",7.81e-07,1995.44,4.55999999999995,4,2,"rgb(0,0,205)",0.829276315789484,1.5
53,7.337,10,"Iodine","L3",7.81e-07,1995.44,4.55999999999995,4,1,"rgb(0,0,205)",0.402247807017549,1.5
53,3.1855,11,"Iodine","M1",7.66e-06,1998.93,1.06999999999994,2,2,"rgb(0,0,255)",2.9771028037385,0.5
53,3.096,12,"Iodine","M1",7.66e-06,1998.93,1.06999999999994,2,1,"rgb(0,0,255)",1.4467289719627,0.5
53,2.926,13,"Iodine","M2",2.26e-07,1999.07,0.930000000000064,2,2,"rgb(65,105,225)",3.14623655913957,1.5
53,2.836,14,"Iodine","M2",2.26e-07,1999.07,0.930000000000064,2,1,"rgb(65,105,225)",1.52473118279559,1.5
53,2.68,15,"Iodine","M3",1.716e-07,1999.13,0.869999999999891,4,4,"rgb(70,130,180)",3.08045977011533,1.5
53,2.598,16,"Iodine","M3",1.716e-07,1999.13,0.869999999999891,4,3,"rgb(70,130,180)",2.23965517241407,1.5
53,2.51,17,"Iodine","M3",1.716e-07,1999.13,0.869999999999891,4,2,"rgb(70,130,180)",1.44252873563236,1.5
53,2.431,18,"Iodine","M3",1.716e-07,1999.13,0.869999999999891,4,1,"rgb(70,130,180)",0.698563218390892,1.5
53,2.181,19,"Iodine","M4",2.04e-10,1999.37,0.630000000000109,4,4,"rgb(100,149,237)",3.46190476190416,2.5
53,2.093,20,"Iodine","M4",2.04e-10,1999.37,0.630000000000109,4,3,"rgb(100,149,237)",2.49166666666623,2.5
53,1.999,21,"Iodine","M4",2.04e-10,1999.37,0.630000000000109,4,2,"rgb(100,149,237)",1.58650793650766,2.5
53,1.911,22,"Iodine","M4",2.04e-10,1999.37,0.630000000000109,4,1,"rgb(100,149,237)",0.758333333333202,2.5
53,1.812,23,"Iodine","M5",4.55e-10,1999.38,0.619999999999891,6,6,"rgb(0,191,255)",2.9225806451618,2.5
53,1.72,24,"Iodine","M5",4.55e-10,1999.38,0.619999999999891,6,5,"rgb(0,191,255)",2.31182795698965,2.5
53,1.639,25,"Iodine","M5",4.55e-10,1999.38,0.619999999999891,6,4,"rgb(0,191,255)",1.76236559139816,2.5
53,1.553,26,"Iodine","M5",4.55e-10,1999.38,0.619999999999891,6,3,"rgb(0,191,255)",1.25241935483893,2.5
53,1.472,27,"Iodine","M5",4.55e-10,1999.38,0.619999999999891,6,2,"rgb(0,191,255)",0.791397849462505,2.5
53,1.397,28,"Iodine","M5",4.55e-10,1999.38,0.619999999999891,6,1,"rgb(0,191,255)",0.375537634408668,2.5
53,0.8008,29,"Iodine","N1",1.557e-06,1999.81,0.190000000000055,2,2,"rgb(0,128,128)",4.21473684210405,0.5
53,0.762,30,"Iodine","N1",1.557e-06,1999.81,0.190000000000055,2,1,"rgb(0,128,128)",2.00526315789416,0.5
53,0.683,31,"Iodine","N2",4.32e-08,1999.87,0.130000000000109,2,2,"rgb(95,158,160)",5.25384615384174,1.5
53,0.649,32,"Iodine","N2",4.32e-08,1999.87,0.130000000000109,2,1,"rgb(95,158,160)",2.49615384615175,1.5
53,0.601,33,"Iodine","N3",3.27e-08,1999.88,0.119999999999891,4,4,"rgb(32,178,170)",5.00833333333789,1.5
53,0.569,34,"Iodine","N3",3.27e-08,1999.88,0.119999999999891,4,3,"rgb(32,178,170)",3.55625000000323,1.5
53,0.535,35,"Iodine","N3",3.27e-08,1999.88,0.119999999999891,4,2,"rgb(32,178,170)",2.22916666666869,1.5
53,0.505,36,"Iodine","N3",3.27e-08,1999.88,0.119999999999891,4,1,"rgb(32,178,170)",1.05208333333429,1.5
53,0.393,37,"Iodine","N4",3.43e-11,1999.95,0.049999999999955,4,4,"rgb(0,206,209)",7.86000000000715,2.5
53,0.365,38,"Iodine","N4",3.43e-11,1999.95,0.049999999999955,4,3,"rgb(0,206,209)",5.47500000000498,2.5
53,0.335,39,"Iodine","N4",3.43e-11,1999.95,0.049999999999955,4,2,"rgb(0,206,209)",3.35000000000305,2.5
53,0.307,40,"Iodine","N4",3.43e-11,1999.95,0.049999999999955,4,1,"rgb(0,206,209)",1.5350000000014,2.5
53,0.279,41,"Iodine","N5",7.65e-11,1999.95,0.049999999999955,6,6,"rgb(64,224,208)",5.58000000000508,2.5
53,0.247,42,"Iodine","N5",7.65e-11,1999.95,0.049999999999955,6,5,"rgb(64,224,208)",4.11666666667041,2.5
53,0.2209,43,"Iodine","N5",7.65e-11,1999.95,0.049999999999955,6,4,"rgb(64,224,208)",2.94533333333601,2.5
53,0.197,44,"Iodine","N5",7.65e-11,1999.95,0.049999999999955,6,3,"rgb(64,224,208)",1.97000000000179,2.5
53,0.171,45,"Iodine","N5",7.65e-11,1999.95,0.049999999999955,6,2,"rgb(64,224,208)",1.14000000000104,2.5
53,0.15081,46,"Iodine","N5",7.65e-11,1999.95,0.049999999999955,6,1,"rgb(64,224,208)",0.502700000000457,2.5
53,0.08761,47,"Iodine","O1",1.86e-07,1999.99,0.009999999999991,2,2,"rgb(0,255,255)",8.76100000000797,0.5
53,0.0744,48,"Iodine","O1",1.86e-07,1999.99,0.009999999999991,2,1,"rgb(0,255,255)",3.72000000000338,0.5
53,0.05152,49,"Iodine","O2",3.81e-09,2000,0.05152,2,2,"rgb(0,250,154)",1,1.5
53,0.040357,50,"Iodine","O2",3.81e-09,2000,0.040357,2,1,"rgb(0,250,154)",0.5,1.5
53,0.02957,51,"Iodine","O3",2.76e-09,2000,0.02957,4,2,"rgb(0,255,127)",0.5,1.5
53,0.01913126,52,"Iodine","O3",2.76e-09,2000,0.01913126,4,2,"rgb(0,255,127)",0.5,1.5
53,0.01045126,53,"Iodine","O3",2.76e-09,2000,0.01045126,4,2,"rgb(0,255,127)",0.5,1.5
54,41.29971,1,"Xenon","K",0.000355,1965.44,34.5599999999999,2,2,"rgb(123,104,238)",1.19501475694445,0.5
54,40.271724,2,"Xenon","K",0.000355,1965.44,34.5599999999999,2,1,"rgb(123,104,238)",0.582634895833334,0.5
54,9.81037,3,"Xenon","L1",4.11e-05,1994.55,5.45000000000005,2,2,"rgb(25,25,112)",1.80006788990824,0.5
54,9.581,4,"Xenon","L1",4.11e-05,1994.55,5.45000000000005,2,1,"rgb(25,25,112)",0.878990825688066,0.5
54,9.243,5,"Xenon","L2",1.169e-06,1994.9,5.09999999999991,2,2,"rgb(0,0,139)",1.8123529411765,1.5
54,8.971,6,"Xenon","L2",1.169e-06,1994.9,5.09999999999991,2,1,"rgb(0,0,139)",0.879509803921584,1.5
54,8.382,7,"Xenon","L3",8.52e-07,1995.22,4.77999999999997,4,4,"rgb(0,0,205)",1.75355648535566,1.5
54,8.144,8,"Xenon","L3",8.52e-07,1995.22,4.77999999999997,4,3,"rgb(0,0,205)",1.27782426778243,1.5
54,7.889,9,"Xenon","L3",8.52e-07,1995.22,4.77999999999997,4,2,"rgb(0,0,205)",0.825209205020925,1.5
54,7.66,10,"Xenon","L3",8.52e-07,1995.22,4.77999999999997,4,1,"rgb(0,0,205)",0.400627615062764,1.5
54,3.3338,11,"Xenon","M1",8.24e-06,1998.85,1.15000000000009,2,2,"rgb(0,0,255)",2.8989565217389,0.5
54,3.243,12,"Xenon","M1",8.24e-06,1998.85,1.15000000000009,2,1,"rgb(0,0,255)",1.40999999999989,0.5
54,3.068,13,"Xenon","M2",2.57e-07,1999,1,2,2,"rgb(65,105,225)",3.068,1.5
54,2.975,14,"Xenon","M2",2.57e-07,1999,1,2,1,"rgb(65,105,225)",1.4875,1.5
54,2.811,15,"Xenon","M3",1.89e-07,1999.06,0.940000000000055,4,4,"rgb(70,130,180)",2.99042553191472,1.5
54,2.726,16,"Xenon","M3",1.89e-07,1999.06,0.940000000000055,4,3,"rgb(70,130,180)",2.17499999999987,1.5
54,2.637,17,"Xenon","M3",1.89e-07,1999.06,0.940000000000055,4,2,"rgb(70,130,180)",1.402659574468,1.5
54,2.556,18,"Xenon","M3",1.89e-07,1999.06,0.940000000000055,4,1,"rgb(70,130,180)",0.679787234042514,1.5
54,2.3,19,"Xenon","M4",2.38e-10,1999.31,0.690000000000055,4,4,"rgb(100,149,237)",3.33333333333307,2.5
54,2.209,20,"Xenon","M4",2.38e-10,1999.31,0.690000000000055,4,3,"rgb(100,149,237)",2.40108695652155,2.5
54,2.113,21,"Xenon","M4",2.38e-10,1999.31,0.690000000000055,4,2,"rgb(100,149,237)",1.53115942028973,2.5
54,2.023,22,"Xenon","M4",2.38e-10,1999.31,0.690000000000055,4,1,"rgb(100,149,237)",0.732971014492696,2.5
54,1.919,23,"Xenon","M5",5.25e-10,1999.33,0.670000000000073,6,6,"rgb(0,191,255)",2.8641791044773,2.5
54,1.826,24,"Xenon","M5",5.25e-10,1999.33,0.670000000000073,6,5,"rgb(0,191,255)",2.27114427860672,2.5
54,1.742,25,"Xenon","M5",5.25e-10,1999.33,0.670000000000073,6,4,"rgb(0,191,255)",1.73333333333315,2.5
54,1.653,26,"Xenon","M5",5.25e-10,1999.33,0.670000000000073,6,3,"rgb(0,191,255)",1.2335820895521,2.5
54,1.571,27,"Xenon","M5",5.25e-10,1999.33,0.670000000000073,6,2,"rgb(0,191,255)",0.78159203980091,2.5
54,1.493,28,"Xenon","M5",5.25e-10,1999.33,0.670000000000073,6,1,"rgb(0,191,255)",0.37139303482583,2.5
54,0.857,29,"Xenon","N1",1.71e-06,1999.78,0.220000000000027,2,2,"rgb(0,128,128)",3.89545454545406,0.5
54,0.818,30,"Xenon","N1",1.71e-06,1999.78,0.220000000000027,2,1,"rgb(0,128,128)",1.85909090909068,0.5
54,0.736,31,"Xenon","N2",5.04e-08,1999.84,0.160000000000082,2,2,"rgb(95,158,160)",4.59999999999765,1.5
54,0.7,32,"Xenon","N2",5.04e-08,1999.84,0.160000000000082,2,1,"rgb(95,158,160)",2.18749999999888,1.5
54,0.65,33,"Xenon","N3",3.72e-08,1999.84,0.160000000000082,4,4,"rgb(32,178,170)",4.06249999999792,1.5
54,0.616,34,"Xenon","N3",3.72e-08,1999.84,0.160000000000082,4,3,"rgb(32,178,170)",2.88749999999852,1.5
54,0.582,35,"Xenon","N3",3.72e-08,1999.84,0.160000000000082,4,2,"rgb(32,178,170)",1.81874999999907,1.5
54,0.549,36,"Xenon","N3",3.72e-08,1999.84,0.160000000000082,4,1,"rgb(32,178,170)",0.857812499999561,1.5
54,0.434,37,"Xenon","N4",4.23e-11,1999.93,0.069999999999936,4,4,"rgb(0,206,209)",6.20000000000564,2.5
54,0.404,38,"Xenon","N4",4.23e-11,1999.93,0.069999999999936,4,3,"rgb(0,206,209)",4.32857142857537,2.5
54,0.374,39,"Xenon","N4",4.23e-11,1999.93,0.069999999999936,4,2,"rgb(0,206,209)",2.671428571431,2.5
54,0.343,40,"Xenon","N4",4.23e-11,1999.93,0.069999999999936,4,1,"rgb(0,206,209)",1.22500000000111,2.5
54,0.314,41,"Xenon","N5",9.3e-11,1999.93,0.069999999999936,6,6,"rgb(64,224,208)",4.48571428571837,2.5
54,0.281,42,"Xenon","N5",9.3e-11,1999.93,0.069999999999936,6,5,"rgb(64,224,208)",3.34523809524114,2.5
54,0.255,43,"Xenon","N5",9.3e-11,1999.93,0.069999999999936,6,4,"rgb(64,224,208)",2.42857142857364,2.5
54,0.22902,44,"Xenon","N5",9.3e-11,1999.93,0.069999999999936,6,3,"rgb(64,224,208)",1.63585714285863,2.5
54,0.202,45,"Xenon","N5",9.3e-11,1999.93,0.069999999999936,6,2,"rgb(64,224,208)",0.961904761905637,2.5
54,0.17984,46,"Xenon","N5",9.3e-11,1999.93,0.069999999999936,6,1,"rgb(64,224,208)",0.428190476190866,2.5
54,0.1059778,47,"Xenon","O1",2.18e-07,1999.98,0.019999999999982,2,2,"rgb(0,255,255)",5.29889000000482,0.5
54,0.0916,48,"Xenon","O1",2.18e-07,1999.98,0.019999999999982,2,1,"rgb(0,255,255)",2.29000000000208,0.5
54,0.066703,49,"Xenon","O2",4.92e-09,1999.99,0.009999999999991,2,2,"rgb(0,250,154)",6.67030000000607,1.5
54,0.0541,50,"Xenon","O2",4.92e-09,1999.99,0.009999999999991,2,1,"rgb(0,250,154)",2.70500000000246,1.5
54,0.0422,51,"Xenon","O3",3.46e-09,1999.99,0.009999999999991,4,2,"rgb(0,255,127)",2.11000000000192,1.5
54,0.03105,52,"Xenon","O3",3.46e-09,1999.99,0.009999999999991,4,2,"rgb(0,255,127)",1.55250000000141,1.5
54,0.020975,53,"Xenon","O3",3.46e-09,1999.99,0.009999999999991,4,2,"rgb(0,255,127)",1.04875000000095,1.5
54,0.0121298437,54,"Xenon","O3",3.46e-09,1999.99,0.009999999999991,4,2,"rgb(0,255,127)",0.606492185000552,1.5
55,42.91299,1,"Cesium","K",0.000376,1964.02,35.98,2,2,"rgb(123,104,238)",1.19269010561423,0.5
55,41.861075,2,"Cesium","K",0.000376,1964.02,35.98,2,1,"rgb(123,104,238)",0.581727001111728,0.5
55,10.20878,3,"Cesium","L1",4.38e-05,1994.29,5.71000000000004,2,2,"rgb(25,25,112)",1.78787740805603,0.5
55,9.974,4,"Cesium","L1",4.38e-05,1994.29,5.71000000000004,2,1,"rgb(25,25,112)",0.873380035026264,0.5
55,9.629,5,"Cesium","L2",1.315e-06,1994.64,5.3599999999999,2,2,"rgb(0,0,139)",1.79645522388063,1.5
55,9.35,6,"Cesium","L2",1.315e-06,1994.64,5.3599999999999,2,1,"rgb(0,0,139)",0.87220149253733,1.5
55,8.726,7,"Cesium","L3",9.29e-07,1994.99,5.00999999999999,4,4,"rgb(0,0,205)",1.74171656686627,1.5
55,8.484,8,"Cesium","L3",9.29e-07,1994.99,5.00999999999999,4,3,"rgb(0,0,205)",1.27005988023952,1.5
55,8.224,9,"Cesium","L3",9.29e-07,1994.99,5.00999999999999,4,2,"rgb(0,0,205)",0.820758483033934,1.5
55,7.989,10,"Cesium","L3",9.29e-07,1994.99,5.00999999999999,4,1,"rgb(0,0,205)",0.398652694610779,1.5
55,3.485,11,"Cesium","M1",8.84e-06,1998.78,1.22000000000003,2,2,"rgb(0,0,255)",2.85655737704912,0.5
55,3.392,12,"Cesium","M1",8.84e-06,1998.78,1.22000000000003,2,1,"rgb(0,0,255)",1.3901639344262,0.5
55,3.214,13,"Cesium","M2",2.91e-07,1998.93,1.06999999999994,2,2,"rgb(65,105,225)",3.00373831775719,1.5
55,3.118,14,"Cesium","M2",2.91e-07,1998.93,1.06999999999994,2,1,"rgb(65,105,225)",1.45700934579448,1.5
55,2.945,15,"Cesium","M3",2.08e-07,1999,1,4,4,"rgb(70,130,180)",2.945,1.5
55,2.859,16,"Cesium","M3",2.08e-07,1999,1,4,3,"rgb(70,130,180)",2.14425,1.5
55,2.767,17,"Cesium","M3",2.08e-07,1999,1,4,2,"rgb(70,130,180)",1.3835,1.5
55,2.683,18,"Cesium","M3",2.08e-07,1999,1,4,1,"rgb(70,130,180)",0.67075,1.5
55,2.422,19,"Cesium","M4",2.77e-10,1999.26,0.740000000000009,4,4,"rgb(100,149,237)",3.27297297297293,2.5
55,2.329,20,"Cesium","M4",2.77e-10,1999.26,0.740000000000009,4,3,"rgb(100,149,237)",2.36047297297294,2.5
55,2.23,21,"Cesium","M4",2.77e-10,1999.26,0.740000000000009,4,2,"rgb(100,149,237)",1.50675675675674,2.5
55,2.137,22,"Cesium","M4",2.77e-10,1999.26,0.740000000000009,4,1,"rgb(100,149,237)",0.721959459459451,2.5
55,2.029,23,"Cesium","M5",6.03e-10,1999.27,0.730000000000018,6,6,"rgb(0,191,255)",2.77945205479445,2.5
55,1.936,24,"Cesium","M5",6.03e-10,1999.27,0.730000000000018,6,5,"rgb(0,191,255)",2.2100456621004,2.5
55,1.848,25,"Cesium","M5",6.03e-10,1999.27,0.730000000000018,6,4,"rgb(0,191,255)",1.68767123287667,2.5
55,1.757,26,"Cesium","M5",6.03e-10,1999.27,0.730000000000018,6,3,"rgb(0,191,255)",1.20342465753422,2.5
55,1.672,27,"Cesium","M5",6.03e-10,1999.27,0.730000000000018,6,2,"rgb(0,191,255)",0.763470319634684,2.5
55,1.592,28,"Cesium","M5",6.03e-10,1999.27,0.730000000000018,6,1,"rgb(0,191,255)",0.363470319634694,2.5
55,0.9161,29,"Cesium","N1",1.88e-06,1999.77,0.230000000000018,2,2,"rgb(0,128,128)",3.98304347826055,0.5
55,0.875,30,"Cesium","N1",1.88e-06,1999.77,0.230000000000018,2,1,"rgb(0,128,128)",1.90217391304333,0.5
55,0.791,31,"Cesium","N2",5.87e-08,1999.83,0.170000000000073,2,2,"rgb(95,158,160)",4.6529411764686,1.5
55,0.753,32,"Cesium","N2",5.87e-08,1999.83,0.170000000000073,2,1,"rgb(95,158,160)",2.21470588235199,1.5
55,0.7,33,"Cesium","N3",4.2e-08,1999.84,0.160000000000082,4,4,"rgb(32,178,170)",4.37499999999776,1.5
55,0.666,34,"Cesium","N3",4.2e-08,1999.84,0.160000000000082,4,3,"rgb(32,178,170)",3.1218749999984,1.5
55,0.629,35,"Cesium","N3",4.2e-08,1999.84,0.160000000000082,4,2,"rgb(32,178,170)",1.96562499999899,1.5
55,0.597,36,"Cesium","N3",4.2e-08,1999.84,0.160000000000082,4,1,"rgb(32,178,170)",0.932812499999523,1.5
55,0.476,37,"Cesium","N4",5.18e-11,1999.92,0.079999999999927,4,4,"rgb(0,206,209)",5.95000000000541,2.5
55,0.445,38,"Cesium","N4",5.18e-11,1999.92,0.079999999999927,4,3,"rgb(0,206,209)",4.17187500000379,2.5
55,0.413,39,"Cesium","N4",5.18e-11,1999.92,0.079999999999927,4,2,"rgb(0,206,209)",2.58125000000235,2.5
55,0.382,40,"Cesium","N4",5.18e-11,1999.92,0.079999999999927,4,1,"rgb(0,206,209)",1.19375000000109,2.5
55,0.352,41,"Cesium","N5",1.123e-10,1999.92,0.079999999999927,6,6,"rgb(64,224,208)",4.400000000004,2.5
55,0.316,42,"Cesium","N5",1.123e-10,1999.92,0.079999999999927,6,5,"rgb(64,224,208)",3.29166666666966,2.5
55,0.289,43,"Cesium","N5",1.123e-10,1999.92,0.079999999999927,6,4,"rgb(64,224,208)",2.40833333333552,2.5
55,0.261,44,"Cesium","N5",1.123e-10,1999.92,0.079999999999927,6,3,"rgb(64,224,208)",1.63125000000148,2.5
55,0.233,45,"Cesium","N5",1.123e-10,1999.92,0.079999999999927,6,2,"rgb(64,224,208)",0.970833333334216,2.5
55,0.2133,46,"Cesium","N5",1.123e-10,1999.92,0.079999999999927,6,1,"rgb(64,224,208)",0.444375000000404,2.5
55,0.12561,47,"Cesium","O1",2.65e-07,1999.98,0.019999999999982,2,2,"rgb(0,255,255)",6.28050000000571,0.5
55,0.1101,48,"Cesium","O1",2.65e-07,1999.98,0.019999999999982,2,1,"rgb(0,255,255)",2.7525000000025,0.5
55,0.0829,49,"Cesium","O2",6.74e-09,1999.99,0.009999999999991,2,2,"rgb(0,250,154)",8.29000000000754,1.5
55,0.0691,50,"Cesium","O2",6.74e-09,1999.99,0.009999999999991,2,1,"rgb(0,250,154)",3.45500000000314,1.5
55,0.056,51,"Cesium","O3",4.66e-09,1999.99,0.009999999999991,4,4,"rgb(0,255,127)",5.60000000000509,1.5
55,0.043,52,"Cesium","O3",4.66e-09,1999.99,0.009999999999991,4,3,"rgb(0,255,127)",3.22500000000293,1.5
55,0.033195,53,"Cesium","O3",4.66e-09,1999.99,0.009999999999991,4,2,"rgb(0,255,127)",1.65975000000151,1.5
55,0.02315745,54,"Cesium","O3",4.66e-09,1999.99,0.009999999999991,4,1,"rgb(0,255,127)",0.578936250000527,1.5
55,0.00389390572743,55,"Cesium","P1",1.397e-08,2000,0.00389390572743,2,2,"rgb(189,183,107)",1,0.5
56,44.56147,1,"Barium","K",0.000398,1962.56,37.4400000000001,2,2,"rgb(123,104,238)",1.19021020299145,0.5
56,43.485366,2,"Barium","K",0.000398,1962.56,37.4400000000001,2,1,"rgb(123,104,238)",0.580734054487179,0.5
56,10.61642,3,"Barium","L1",4.66e-05,1994.01,5.99000000000001,2,2,"rgb(25,25,112)",1.7723572621035,0.5
56,10.376,4,"Barium","L1",4.66e-05,1994.01,5.99000000000001,2,1,"rgb(25,25,112)",0.866110183639398,0.5
56,10.023,5,"Barium","L2",1.476e-06,1994.38,5.61999999999989,2,2,"rgb(0,0,139)",1.78345195729541,1.5
56,9.739,6,"Barium","L2",1.476e-06,1994.38,5.61999999999989,2,1,"rgb(0,0,139)",0.866459074733113,1.5
56,9.077,7,"Barium","L3",1.011e-06,1994.75,5.25,4,4,"rgb(0,0,205)",1.72895238095238,1.5
56,8.831,8,"Barium","L3",1.011e-06,1994.75,5.25,4,3,"rgb(0,0,205)",1.26157142857143,1.5
56,8.565,9,"Barium","L3",1.011e-06,1994.75,5.25,4,2,"rgb(0,0,205)",0.815714285714286,1.5
56,8.326,10,"Barium","L3",1.011e-06,1994.75,5.25,4,1,"rgb(0,0,205)",0.39647619047619,1.5
56,3.64,11,"Barium","M1",9.49e-06,1998.71,1.28999999999996,2,2,"rgb(0,0,255)",2.82170542635667,0.5
56,3.546,12,"Barium","M1",9.49e-06,1998.71,1.28999999999996,2,1,"rgb(0,0,255)",1.3744186046512,0.5
56,3.363,13,"Barium","M2",3.3e-07,1998.86,1.1400000000001,2,2,"rgb(65,105,225)",2.94999999999974,1.5
56,3.266,14,"Barium","M2",3.3e-07,1998.86,1.1400000000001,2,1,"rgb(65,105,225)",1.43245614035075,1.5
56,3.081,15,"Barium","M3",2.29e-07,1998.94,1.05999999999995,4,4,"rgb(70,130,180)",2.90660377358506,1.5
56,2.994,16,"Barium","M3",2.29e-07,1998.94,1.05999999999995,4,3,"rgb(70,130,180)",2.1183962264152,1.5
56,2.901,17,"Barium","M3",2.29e-07,1998.94,1.05999999999995,4,2,"rgb(70,130,180)",1.36839622641516,1.5
56,2.814,18,"Barium","M3",2.29e-07,1998.94,1.05999999999995,4,1,"rgb(70,130,180)",0.663679245283053,1.5
56,2.547,19,"Barium","M4",3.22e-10,1999.2,0.799999999999955,4,4,"rgb(100,149,237)",3.18375000000018,2.5
56,2.452,20,"Barium","M4",3.22e-10,1999.2,0.799999999999955,4,3,"rgb(100,149,237)",2.29875000000013,2.5
56,2.349,21,"Barium","M4",3.22e-10,1999.2,0.799999999999955,4,2,"rgb(100,149,237)",1.46812500000008,2.5
56,2.256,22,"Barium","M4",3.22e-10,1999.2,0.799999999999955,4,1,"rgb(100,149,237)",0.70500000000004,2.5
56,2.142,23,"Barium","M5",6.91e-10,1999.22,0.779999999999973,6,6,"rgb(0,191,255)",2.74615384615394,2.5
56,2.047,24,"Barium","M5",6.91e-10,1999.22,0.779999999999973,6,5,"rgb(0,191,255)",2.18696581196589,2.5
56,1.958,25,"Barium","M5",6.91e-10,1999.22,0.779999999999973,6,4,"rgb(0,191,255)",1.67350427350433,2.5
56,1.864,26,"Barium","M5",6.91e-10,1999.22,0.779999999999973,6,3,"rgb(0,191,255)",1.19487179487184,2.5
56,1.776,27,"Barium","M5",6.91e-10,1999.22,0.779999999999973,6,2,"rgb(0,191,255)",0.758974358974386,2.5
56,1.695,28,"Barium","M5",6.91e-10,1999.22,0.779999999999973,6,1,"rgb(0,191,255)",0.3621794871795,2.5
56,0.97662,29,"Barium","N1",2.05e-06,1999.75,0.25,2,2,"rgb(0,128,128)",3.90648,0.5
56,0.935,30,"Barium","N1",2.05e-06,1999.75,0.25,2,1,"rgb(0,128,128)",1.87,0.5
56,0.846,31,"Barium","N2",6.82e-08,1999.81,0.190000000000055,2,2,"rgb(95,158,160)",4.45263157894609,1.5
56,0.809,32,"Barium","N2",6.82e-08,1999.81,0.190000000000055,2,1,"rgb(95,158,160)",2.12894736842044,1.5
56,0.752,33,"Barium","N3",4.74e-08,1999.82,0.180000000000064,4,4,"rgb(32,178,170)",4.1777777777763,1.5
56,0.717,34,"Barium","N3",4.74e-08,1999.82,0.180000000000064,4,3,"rgb(32,178,170)",2.98749999999894,1.5
56,0.679,35,"Barium","N3",4.74e-08,1999.82,0.180000000000064,4,2,"rgb(32,178,170)",1.88611111111044,1.5
56,0.646,36,"Barium","N3",4.74e-08,1999.82,0.180000000000064,4,1,"rgb(32,178,170)",0.897222222221905,1.5
56,0.52,37,"Barium","N4",6.29e-11,1999.91,0.089999999999918,4,4,"rgb(0,206,209)",5.77777777778303,2.5
56,0.488,38,"Barium","N4",6.29e-11,1999.91,0.089999999999918,4,3,"rgb(0,206,209)",4.06666666667036,2.5
56,0.455,39,"Barium","N4",6.29e-11,1999.91,0.089999999999918,4,2,"rgb(0,206,209)",2.52777777778008,2.5
56,0.422,40,"Barium","N4",6.29e-11,1999.91,0.089999999999918,4,1,"rgb(0,206,209)",1.17222222222329,2.5
56,0.39,41,"Barium","N5",1.347e-10,1999.91,0.089999999999918,6,6,"rgb(64,224,208)",4.33333333333727,2.5
56,0.354,42,"Barium","N5",1.347e-10,1999.91,0.089999999999918,6,5,"rgb(64,224,208)",3.27777777778076,2.5
56,0.325,43,"Barium","N5",1.347e-10,1999.91,0.089999999999918,6,4,"rgb(64,224,208)",2.4074074074096,2.5
56,0.296,44,"Barium","N5",1.347e-10,1999.91,0.089999999999918,6,3,"rgb(64,224,208)",1.64444444444594,2.5
56,0.2671,45,"Barium","N5",1.347e-10,1999.91,0.089999999999918,6,2,"rgb(64,224,208)",0.989259259260159,2.5
56,0.241,46,"Barium","N5",1.347e-10,1999.91,0.089999999999918,6,1,"rgb(64,224,208)",0.446296296296702,2.5
56,0.14652,47,"Barium","O1",3.18e-07,1999.97,0.029999999999973,2,2,"rgb(0,255,255)",4.88400000000444,0.5
56,0.1305,48,"Barium","O1",3.18e-07,1999.97,0.029999999999973,2,1,"rgb(0,255,255)",2.17500000000198,0.5
56,0.101,49,"Barium","O2",8.89e-09,1999.98,0.019999999999982,2,2,"rgb(0,250,154)",5.05000000000459,1.5
56,0.086,50,"Barium","O2",8.89e-09,1999.98,0.019999999999982,2,1,"rgb(0,250,154)",2.15000000000196,1.5
56,0.071,51,"Barium","O3",6e-09,1999.99,0.009999999999991,4,4,"rgb(0,255,127)",7.10000000000646,1.5
56,0.058,52,"Barium","O3",6e-09,1999.99,0.009999999999991,4,3,"rgb(0,255,127)",4.35000000000396,1.5
56,0.047,53,"Barium","O3",6e-09,1999.99,0.009999999999991,4,2,"rgb(0,255,127)",2.35000000000214,1.5
56,0.0358438,54,"Barium","O3",6e-09,1999.99,0.009999999999991,4,1,"rgb(0,255,127)",0.896095000000815,1.5
56,0.010003826,55,"Barium","P1",2.47e-08,2000,0.010003826,2,2,"rgb(189,183,107)",1,0.5
56,0.0052116646,56,"Barium","P1",2.47e-08,2000,0.0052116646,2,2,"rgb(189,183,107)",1,0.5
57,46.2456,1,"Lanthanum","K",0.000421,1961.08,38.9200000000001,2,2,"rgb(123,104,238)",1.1882219938335,0.5
57,45.144996,2,"Lanthanum","K",0.000421,1961.08,38.9200000000001,2,1,"rgb(123,104,238)",0.579971685508735,0.5
57,11.0334,3,"Lanthanum","L1",4.96e-05,1993.73,6.26999999999998,2,2,"rgb(25,25,112)",1.75971291866029,0.5
57,10.789,4,"Lanthanum","L1",4.96e-05,1993.73,6.26999999999998,2,1,"rgb(25,25,112)",0.860366826156302,0.5
57,10.426,5,"Lanthanum","L2",1.656e-06,1994.11,5.8900000000001,2,2,"rgb(0,0,139)",1.77011884550082,1.5
57,10.136,6,"Lanthanum","L2",1.656e-06,1994.11,5.8900000000001,2,1,"rgb(0,0,139)",0.860441426145996,1.5
