Z,Ebind,Occ,Element,subshell,CCp,Eic,Vi_q0,nmax,nh,shell_colours,multiplier
44,26.229895,2,Ruthenium,K,0.00019,1977.88,22.1199999999999,2,1,"rgb(123,104,238)",0.592899977396025
44,6.311721,3,Ruthenium,L1,2.07E-05,1996.78,3.22000000000003,2,2,"rgb(25,25,112)",1.96016180124222
44,6.137,4,Ruthenium,L1,2.07E-05,1996.78,3.22000000000003,2,1,"rgb(25,25,112)",0.952950310558998
44,5.861,5,Ruthenium,L2,3.31E-07,1997.03,2.97000000000003,2,2,"rgb(0,0,139)",1.97340067340066
44,5.647,6,Ruthenium,L2,3.31E-07,1997.03,2.97000000000003,2,1,"rgb(0,0,139)",0.950673400673392
44,5.33,7,Ruthenium,L3,3.23E-07,1997.16,2.83999999999992,4,4,"rgb(0,0,205)",1.87676056338034
44,5.136,8,Ruthenium,L3,3.23E-07,1997.16,2.83999999999992,4,3,"rgb(0,0,205)",1.35633802816905
44,4.939,9,Ruthenium,L3,3.23E-07,1997.16,2.83999999999992,4,2,"rgb(0,0,205)",0.869542253521152
44,4.758,10,Ruthenium,L3,3.23E-07,1997.16,2.83999999999992,4,1,"rgb(0,0,205)",0.418838028169026
44,2.01304,11,Ruthenium,M1,3.78E-06,1999.42,0.579999999999927,2,2,"rgb(0,0,255)",3.47075862069009
44,1.949,12,Ruthenium,M1,3.78E-06,1999.42,0.579999999999927,2,1,"rgb(0,0,255)",1.68017241379331
44,1.794,13,Ruthenium,M2,6.44E-08,1999.52,0.480000000000018,2,2,"rgb(65,105,225)",3.73749999999986
44,1.743,14,Ruthenium,M2,6.44E-08,1999.52,0.480000000000018,2,1,"rgb(65,105,225)",1.81562499999993
44,1.659,15,Ruthenium,M3,6.32E-08,1999.54,0.460000000000036,4,4,"rgb(70,130,180)",3.60652173913015
44,1.577,16,Ruthenium,M3,6.32E-08,1999.54,0.460000000000036,4,3,"rgb(70,130,180)",2.57119565217371
44,1.5067,17,Ruthenium,M3,6.32E-08,1999.54,0.460000000000036,4,2,"rgb(70,130,180)",1.63771739130422
44,1.447,18,Ruthenium,M3,6.32E-08,1999.54,0.460000000000036,4,1,"rgb(70,130,180)",0.786413043478199
44,1.253,19,Ruthenium,M4,4.13E-11,1999.72,0.279999999999973,4,4,"rgb(100,149,237)",4.47500000000044
44,1.187,20,Ruthenium,M4,4.13E-11,1999.72,0.279999999999973,4,3,"rgb(100,149,237)",3.1794642857146
44,1.115,21,Ruthenium,M4,4.13E-11,1999.72,0.279999999999973,4,2,"rgb(100,149,237)",1.99107142857162
44,1.048,22,Ruthenium,M4,4.13E-11,1999.72,0.279999999999973,4,1,"rgb(100,149,237)",0.935714285714377
44,0.981,23,Ruthenium,M5,1.029E-10,1999.72,0.279999999999973,6,6,"rgb(0,191,255)",3.50357142857177
44,0.905,24,Ruthenium,M5,1.029E-10,1999.72,0.279999999999973,6,5,"rgb(0,191,255)",2.69345238095264
44,0.845,25,Ruthenium,M5,1.029E-10,1999.72,0.279999999999973,6,4,"rgb(0,191,255)",2.01190476190496
44,0.784,26,Ruthenium,M5,1.029E-10,1999.72,0.279999999999973,6,3,"rgb(0,191,255)",1.40000000000014
44,0.723,27,Ruthenium,M5,1.029E-10,1999.72,0.279999999999973,6,2,"rgb(0,191,255)",0.860714285714369
44,0.67,28,Ruthenium,M5,1.029E-10,1999.72,0.279999999999973,6,1,"rgb(0,191,255)",0.398809523809563
44,0.37625,29,Ruthenium,N1,6.15E-07,1999.93,0.069999999999936,2,2,"rgb(0,128,128)",5.37500000000489
44,0.348,30,Ruthenium,N1,6.15E-07,1999.93,0.069999999999936,2,1,"rgb(0,128,128)",2.48571428571655
44,0.2959,31,Ruthenium,N2,9.18E-09,1999.95,0.049999999999955,2,2,"rgb(95,158,160)",5.91800000000538
44,0.271,32,Ruthenium,N2,9.18E-09,1999.95,0.049999999999955,2,1,"rgb(95,158,160)",2.71000000000247
44,0.245,33,Ruthenium,N3,9.02E-09,1999.96,0.039999999999964,4,4,"rgb(32,178,170)",6.12500000000557
44,0.2199,34,Ruthenium,N3,9.02E-09,1999.96,0.039999999999964,4,3,"rgb(32,178,170)",4.12312500000375
44,0.198,35,Ruthenium,N3,9.02E-09,1999.96,0.039999999999964,4,2,"rgb(32,178,170)",2.47500000000225
44,0.17841,36,Ruthenium,N3,9.02E-09,1999.96,0.039999999999964,4,1,"rgb(32,178,170)",1.11506250000101
44,0.11,37,Ruthenium,N4,3.47E-12,2000,0.11,4,4,"rgb(0,206,209)",1
44,0.093,38,Ruthenium,N4,3.47E-12,2000,0.093,4,3,"rgb(0,206,209)",0.75
44,0.076,39,Ruthenium,N4,3.47E-12,2000,0.076,4,2,"rgb(0,206,209)",0.5
44,0.059,40,Ruthenium,N4,3.47E-12,2000,0.059,4,1,"rgb(0,206,209)",0.25
44,0.045,41,Ruthenium,N5,8.41E-12,2000,0.045,6,2,"rgb(64,224,208)",0.333333333333333
44,0.02847,42,Ruthenium,N5,8.41E-12,2000,0.02847,6,2,"rgb(64,224,208)",0.333333333333333
44,0.01676,43,Ruthenium,N5,8.41E-12,2000,0.01676,6,2,"rgb(64,224,208)",0.333333333333333
44,0.0073605,44,Ruthenium,N5,8.41E-12,2000,0.0073605,6,2,"rgb(64,224,208)",0.333333333333333
45,28.311965,1,Rhodium,K,0.000204,1976.78,23.22,2,2,"rgb(123,104,238)",1.21929220499569
45,27.486983,2,Rhodium,K,0.000204,1976.78,23.22,2,1,"rgb(123,104,238)",0.591881632213608
45,6.623262,3,Rhodium,L1,2.23E-05,1996.59,3.41000000000008,2,2,"rgb(25,25,112)",1.94230557184746
45,6.444,4,Rhodium,L1,2.23E-05,1996.59,3.41000000000008,2,1,"rgb(25,25,112)",0.944868035190593
45,6.161,5,Rhodium,L2,3.78E-07,1996.85,3.15000000000009,2,2,"rgb(0,0,139)",1.95587301587296
45,5.94,6,Rhodium,L2,3.78E-07,1996.85,3.15000000000009,2,1,"rgb(0,0,139)",0.942857142857116
45,5.6,7,Rhodium,L3,3.59E-07,1997,3,4,4,"rgb(0,0,205)",1.86666666666667
45,5.406,8,Rhodium,L3,3.59E-07,1997,3,4,3,"rgb(0,0,205)",1.3515
45,5.203,9,Rhodium,L3,3.59E-07,1997,3,4,2,"rgb(0,0,205)",0.867166666666667
45,5.018,10,Rhodium,L3,3.59E-07,1997,3,4,1,"rgb(0,0,205)",0.418166666666667
45,2.12922,11,Rhodium,M1,4.11E-06,1999.37,0.630000000000109,2,2,"rgb(0,0,255)",3.3797142857137
45,2.063,12,Rhodium,M1,4.11E-06,1999.37,0.630000000000109,2,1,"rgb(0,0,255)",1.6373015873013
45,1.903,13,Rhodium,M2,7.48E-08,1999.48,0.519999999999982,2,2,"rgb(65,105,225)",3.65961538461551
45,1.851,14,Rhodium,M2,7.48E-08,1999.48,0.519999999999982,2,1,"rgb(65,105,225)",1.77980769230775
45,1.763,15,Rhodium,M3,7.15E-08,1999.5,0.5,4,4,"rgb(70,130,180)",3.526
45,1.6776,16,Rhodium,M3,7.15E-08,1999.5,0.5,4,3,"rgb(70,130,180)",2.5164
45,1.6049,17,Rhodium,M3,7.15E-08,1999.5,0.5,4,2,"rgb(70,130,180)",1.6049
45,1.544,18,Rhodium,M3,7.15E-08,1999.5,0.5,4,1,"rgb(70,130,180)",0.772
45,1.344,19,Rhodium,M4,5.03E-11,1999.69,0.309999999999945,4,4,"rgb(100,149,237)",4.33548387096851
45,1.274,20,Rhodium,M4,5.03E-11,1999.69,0.309999999999945,4,3,"rgb(100,149,237)",3.08225806451667
45,1.202,21,Rhodium,M4,5.03E-11,1999.69,0.309999999999945,4,2,"rgb(100,149,237)",1.9387096774197
45,1.131,22,Rhodium,M4,5.03E-11,1999.69,0.309999999999945,4,1,"rgb(100,149,237)",0.912096774193709
45,1.061,23,Rhodium,M5,1.24E-10,1999.69,0.309999999999945,6,6,"rgb(0,191,255)",3.42258064516189
45,0.984,24,Rhodium,M5,1.24E-10,1999.69,0.309999999999945,6,5,"rgb(0,191,255)",2.64516129032305
45,0.921,25,Rhodium,M5,1.24E-10,1999.69,0.309999999999945,6,4,"rgb(0,191,255)",1.98064516129067
45,0.857,26,Rhodium,M5,1.24E-10,1999.69,0.309999999999945,6,3,"rgb(0,191,255)",1.38225806451637
45,0.794,27,Rhodium,M5,1.24E-10,1999.69,0.309999999999945,6,2,"rgb(0,191,255)",0.853763440860365
45,0.739,28,Rhodium,M5,1.24E-10,1999.69,0.309999999999945,6,1,"rgb(0,191,255)",0.397311827957059
45,0.41597,29,Rhodium,N1,6.86E-07,1999.92,0.079999999999927,2,2,"rgb(0,128,128)",5.19962500000473
45,0.3893,30,Rhodium,N1,6.86E-07,1999.92,0.079999999999927,2,1,"rgb(0,128,128)",2.43312500000221
45,0.33158,31,Rhodium,N2,1.104E-08,1999.95,0.049999999999955,2,2,"rgb(95,158,160)",6.63160000000603
45,0.306,32,Rhodium,N2,1.104E-08,1999.95,0.049999999999955,2,1,"rgb(95,158,160)",3.06000000000278
45,0.277,33,Rhodium,N3,1.052E-08,1999.95,0.049999999999955,4,4,"rgb(32,178,170)",5.54000000000504
45,0.2521,34,Rhodium,N3,1.052E-08,1999.95,0.049999999999955,4,3,"rgb(32,178,170)",3.78150000000344
45,0.228,35,Rhodium,N3,1.052E-08,1999.95,0.049999999999955,4,2,"rgb(32,178,170)",2.28000000000207
45,0.20751,36,Rhodium,N3,1.052E-08,1999.95,0.049999999999955,4,1,"rgb(32,178,170)",1.03755000000094
45,0.135,37,Rhodium,N4,4.56E-12,2000,0.135,4,4,"rgb(0,206,209)",1
45,0.1151,38,Rhodium,N4,4.56E-12,2000,0.1151,4,3,"rgb(0,206,209)",0.75
45,0.097,39,Rhodium,N4,4.56E-12,2000,0.097,4,2,"rgb(0,206,209)",0.5
45,0.08,40,Rhodium,N4,4.56E-12,2000,0.08,4,1,"rgb(0,206,209)",0.25
45,0.063,41,Rhodium,N5,1.101E-11,2000,0.063,6,2,"rgb(64,224,208)",0.333333333333333
45,0.042,42,Rhodium,N5,1.101E-11,2000,0.042,6,2,"rgb(64,224,208)",0.333333333333333
45,0.03106,43,Rhodium,N5,1.101E-11,2000,0.03106,6,2,"rgb(64,224,208)",0.333333333333333
45,0.01808,44,Rhodium,N5,1.101E-11,2000,0.01808,6,2,"rgb(64,224,208)",0.333333333333333
45,0.0074589,45,Rhodium,N5,1.101E-11,2000,0.0074589,6,2,"rgb(64,224,208)",0.333333333333333
46,29.6226,1,Palladium,K,0.000218,1975.65,24.3499999999999,2,2,"rgb(123,104,238)",1.2165338809035
46,28.776034,2,Palladium,K,0.000218,1975.65,24.3499999999999,2,1,"rgb(123,104,238)",0.590883655030803
46,6.943097,3,Palladium,L1,2.39E-05,1996.4,3.59999999999991,2,2,"rgb(25,25,112)",1.9286380555556
46,6.759,4,Palladium,L1,2.39E-05,1996.4,3.59999999999991,2,1,"rgb(25,25,112)",0.938750000000024
46,6.469,5,Palladium,L2,4.32E-07,1996.67,3.32999999999993,2,2,"rgb(0,0,139)",1.94264264264269
46,6.242,6,Palladium,L2,4.32E-07,1996.67,3.32999999999993,2,1,"rgb(0,0,139)",0.937237237237258
46,5.88,7,Palladium,L3,3.99E-07,1996.83,3.17000000000007,4,4,"rgb(0,0,205)",1.85488958990532
46,5.683,8,Palladium,L3,3.99E-07,1996.83,3.17000000000007,4,3,"rgb(0,0,205)",1.34455835962142
46,5.475,9,Palladium,L3,3.99E-07,1996.83,3.17000000000007,4,2,"rgb(0,0,205)",0.863564668769696
46,5.284,10,Palladium,L3,3.99E-07,1996.83,3.17000000000007,4,1,"rgb(0,0,205)",0.416719242902199
46,2.24887,11,Palladium,M1,4.47E-06,1999.33,0.670000000000073,2,2,"rgb(0,0,255)",3.35652238805934
46,2.181,12,Palladium,M1,4.47E-06,1999.33,0.670000000000073,2,1,"rgb(0,0,255)",1.62761194029833
46,2.016,13,Palladium,M2,8.67E-08,1999.44,0.559999999999945,2,2,"rgb(65,105,225)",3.60000000000035
46,1.962,14,Palladium,M2,8.67E-08,1999.44,0.559999999999945,2,1,"rgb(65,105,225)",1.75178571428589
46,1.869,15,Palladium,M3,8.06E-08,1999.47,0.529999999999973,4,4,"rgb(70,130,180)",3.5264150943398
46,1.7813,16,Palladium,M3,8.06E-08,1999.47,0.529999999999973,4,3,"rgb(70,130,180)",2.52070754716994
46,1.7062,17,Palladium,M3,8.06E-08,1999.47,0.529999999999973,4,2,"rgb(70,130,180)",1.60962264150952
46,1.644,18,Palladium,M3,8.06E-08,1999.47,0.529999999999973,4,1,"rgb(70,130,180)",0.775471698113247
46,1.438,19,Palladium,M4,6.09E-11,1999.66,0.339999999999918,4,4,"rgb(100,149,237)",4.2294117647069
46,1.366,20,Palladium,M4,6.09E-11,1999.66,0.339999999999918,4,3,"rgb(100,149,237)",3.01323529411837
46,1.29,21,Palladium,M4,6.09E-11,1999.66,0.339999999999918,4,2,"rgb(100,149,237)",1.89705882352987
46,1.218,22,Palladium,M4,6.09E-11,1999.66,0.339999999999918,4,1,"rgb(100,149,237)",0.895588235294333
46,1.145,23,Palladium,M5,1.486E-10,1999.67,0.329999999999927,6,6,"rgb(0,191,255)",3.46969696969773
46,1.065,24,Palladium,M5,1.486E-10,1999.67,0.329999999999927,6,5,"rgb(0,191,255)",2.68939393939453
46,1,25,Palladium,M5,1.486E-10,1999.67,0.329999999999927,6,4,"rgb(0,191,255)",2.02020202020247
46,0.933,26,Palladium,M5,1.486E-10,1999.67,0.329999999999927,6,3,"rgb(0,191,255)",1.41363636363668
46,0.869,27,Palladium,M5,1.486E-10,1999.67,0.329999999999927,6,2,"rgb(0,191,255)",0.877777777777971
46,0.81,28,Palladium,M5,1.486E-10,1999.67,0.329999999999927,6,1,"rgb(0,191,255)",0.409090909090999
46,0.4575,29,Palladium,N1,7.57E-07,1999.91,0.089999999999918,2,2,"rgb(0,128,128)",5.08333333333796
46,0.427,30,Palladium,N1,7.57E-07,1999.91,0.089999999999918,2,1,"rgb(0,128,128)",2.37222222222438
46,0.3691,31,Palladium,N2,1.307E-08,1999.95,0.049999999999955,2,2,"rgb(95,158,160)",7.38200000000671
46,0.342,32,Palladium,N2,1.307E-08,1999.95,0.049999999999955,2,1,"rgb(95,158,160)",3.42000000000311
46,0.311,33,Palladium,N3,1.204E-08,1999.95,0.049999999999955,4,4,"rgb(32,178,170)",6.22000000000566
46,0.286,34,Palladium,N3,1.204E-08,1999.95,0.049999999999955,4,3,"rgb(32,178,170)",4.2900000000039
46,0.26,35,Palladium,N3,1.204E-08,1999.95,0.049999999999955,4,2,"rgb(32,178,170)",2.60000000000236
46,0.23857,36,Palladium,N3,1.204E-08,1999.95,0.049999999999955,4,1,"rgb(32,178,170)",1.19285000000108
46,0.1599,37,Palladium,N4,5.46E-12,2000,0.1599,4,4,"rgb(0,206,209)",1
46,0.141,38,Palladium,N4,5.46E-12,2000,0.141,4,3,"rgb(0,206,209)",0.75
46,0.12,39,Palladium,N4,5.46E-12,2000,0.12,4,2,"rgb(0,206,209)",0.5
46,0.101,40,Palladium,N4,5.46E-12,2000,0.101,4,1,"rgb(0,206,209)",0.25
46,0.0841,41,Palladium,N5,1.303E-11,2000,0.0841,6,2,"rgb(64,224,208)",0.333333333333333
46,0.061,42,Palladium,N5,1.303E-11,2000,0.061,6,2,"rgb(64,224,208)",0.333333333333333
46,0.046,43,Palladium,N5,1.303E-11,2000,0.046,6,2,"rgb(64,224,208)",0.333333333333333
46,0.03293,44,Palladium,N5,1.303E-11,2000,0.03293,6,2,"rgb(64,224,208)",0.333333333333333
46,0.01943,45,Palladium,N5,1.303E-11,2000,0.01943,6,2,"rgb(64,224,208)",0.333333333333333
46,0.008336839,46,Palladium,N5,1.303E-11,2000,0.008336839,6,2,"rgb(64,224,208)",0.333333333333333
47,30.965698,1,Silver,K,0.000232,1974.49,25.51,2,2,"rgb(123,104,238)",1.21386507252058
47,30.097318,2,Silver,K,0.000232,1974.49,25.51,2,1,"rgb(123,104,238)",0.589912152097217
47,7.271298,3,Silver,L1,2.57E-05,1996.19,3.80999999999995,2,2,"rgb(25,25,112)",1.90847716535436
47,7.082,4,Silver,L1,2.57E-05,1996.19,3.80999999999995,2,1,"rgb(25,25,112)",0.929396325459331
47,6.785,5,Silver,L2,4.93E-07,1996.48,3.51999999999998,2,2,"rgb(0,0,139)",1.92755681818183
47,6.551,6,Silver,L2,4.93E-07,1996.48,3.51999999999998,2,1,"rgb(0,0,139)",0.930539772727278
47,6.17,7,Silver,L3,4.42E-07,1996.65,3.34999999999991,4,4,"rgb(0,0,205)",1.84179104477617
47,5.966,8,Silver,L3,4.42E-07,1996.65,3.34999999999991,4,3,"rgb(0,0,205)",1.33567164179108
47,5.753,9,Silver,L3,4.42E-07,1996.65,3.34999999999991,4,2,"rgb(0,0,205)",0.858656716417934
47,5.558,10,Silver,L3,4.42E-07,1996.65,3.34999999999991,4,1,"rgb(0,0,205)",0.414776119402996
47,2.37199,11,Silver,M1,4.84E-06,1999.28,0.720000000000027,2,2,"rgb(0,0,255)",3.29443055555543
47,2.302,12,Silver,M1,4.84E-06,1999.28,0.720000000000027,2,1,"rgb(0,0,255)",1.59861111111105
47,2.131,13,Silver,M2,1.001E-07,1999.4,0.599999999999909,2,2,"rgb(65,105,225)",3.5516666666672
47,2.077,14,Silver,M2,1.001E-07,1999.4,0.599999999999909,2,1,"rgb(65,105,225)",1.7308333333336
47,1.979,15,Silver,M3,9.05E-08,1999.43,0.569999999999936,4,4,"rgb(70,130,180)",3.47192982456179
47,1.888,16,Silver,M3,9.05E-08,1999.43,0.569999999999936,4,3,"rgb(70,130,180)",2.48421052631607
47,1.8105,17,Silver,M3,9.05E-08,1999.43,0.569999999999936,4,2,"rgb(70,130,180)",1.58815789473702
47,1.747,18,Silver,M3,9.05E-08,1999.43,0.569999999999936,4,1,"rgb(70,130,180)",0.766228070175524
47,1.535,19,Silver,M4,7.34E-11,1999.63,0.369999999999891,4,4,"rgb(100,149,237)",4.14864864864987
47,1.46,20,Silver,M4,7.34E-11,1999.63,0.369999999999891,4,3,"rgb(100,149,237)",2.95945945946033
47,1.382,21,Silver,M4,7.34E-11,1999.63,0.369999999999891,4,2,"rgb(100,149,237)",1.86756756756812
47,1.308,22,Silver,M4,7.34E-11,1999.63,0.369999999999891,4,1,"rgb(100,149,237)",0.883783783784045
47,1.231,23,Silver,M5,1.769E-10,1999.63,0.369999999999891,6,6,"rgb(0,191,255)",3.32702702702801
47,1.149,24,Silver,M5,1.769E-10,1999.63,0.369999999999891,6,5,"rgb(0,191,255)",2.5878378378386
47,1.082,25,Silver,M5,1.769E-10,1999.63,0.369999999999891,6,4,"rgb(0,191,255)",1.94954954955012
47,1.013,26,Silver,M5,1.769E-10,1999.63,0.369999999999891,6,3,"rgb(0,191,255)",1.36891891891932
47,0.946,27,Silver,M5,1.769E-10,1999.63,0.369999999999891,6,2,"rgb(0,191,255)",0.852252252252504
47,0.885,28,Silver,M5,1.769E-10,1999.63,0.369999999999891,6,1,"rgb(0,191,255)",0.398648648648766
47,0.50087,29,Silver,N1,8.44E-07,1999.9,0.099999999999909,2,2,"rgb(0,128,128)",5.00870000000456
47,0.469,30,Silver,N1,8.44E-07,1999.9,0.099999999999909,2,1,"rgb(0,128,128)",2.34500000000213
47,0.40843,31,Silver,N2,1.564E-08,1999.94,0.059999999999945,2,2,"rgb(95,158,160)",6.80716666667286
47,0.381,32,Silver,N2,1.564E-08,1999.94,0.059999999999945,2,1,"rgb(95,158,160)",3.17500000000289
47,0.347,33,Silver,N3,1.403E-08,1999.94,0.059999999999945,4,4,"rgb(32,178,170)",5.78333333333859
47,0.321,34,Silver,N3,1.403E-08,1999.94,0.059999999999945,4,3,"rgb(32,178,170)",4.01250000000365
47,0.294,35,Silver,N3,1.403E-08,1999.94,0.059999999999945,4,2,"rgb(32,178,170)",2.45000000000223
47,0.27146,36,Silver,N3,1.403E-08,1999.94,0.059999999999945,4,1,"rgb(32,178,170)",1.13108333333436
47,0.188,37,Silver,N4,7.53E-12,2000,0.188,4,4,"rgb(0,206,209)",1
47,0.167,38,Silver,N4,7.53E-12,2000,0.167,4,3,"rgb(0,206,209)",0.75
47,0.1451,39,Silver,N4,7.53E-12,2000,0.1451,4,2,"rgb(0,206,209)",0.5
47,0.125,40,Silver,N4,7.53E-12,2000,0.125,4,1,"rgb(0,206,209)",0.25
47,0.106,41,Silver,N5,1.79E-11,2000,0.106,6,6,"rgb(64,224,208)",1
47,0.082,42,Silver,N5,1.79E-11,2000,0.082,6,5,"rgb(64,224,208)",0.833333333333333
47,0.065,43,Silver,N5,1.79E-11,2000,0.065,6,4,"rgb(64,224,208)",0.666666666666667
47,0.049,44,Silver,N5,1.79E-11,2000,0.049,6,3,"rgb(64,224,208)",0.5
47,0.0348,45,Silver,N5,1.79E-11,2000,0.0348,6,2,"rgb(64,224,208)",0.333333333333333
47,0.0214844,46,Silver,N5,1.79E-11,2000,0.0214844,6,1,"rgb(64,224,208)",0.166666666666667
47,0.007576234,47,Silver,O1,4.19E-08,1999.99,0.009999999999991,2,2,"rgb(0,255,255)",0.757623400000689
48,32.34149,1,Cadmium,K,0.000247,1973.29,26.71,2,2,"rgb(123,104,238)",1.21083826282291
48,31.451062,2,Cadmium,K,0.000247,1973.29,26.71,2,1,"rgb(123,104,238)",0.588750692624484
48,7.60795,3,Cadmium,L1,2.76E-05,1995.98,4.01999999999998,2,2,"rgb(25,25,112)",1.8925248756219
48,7.414,4,Cadmium,L1,2.76E-05,1995.98,4.01999999999998,2,1,"rgb(25,25,112)",0.922139303482591
48,7.109,5,Cadmium,L2,5.6E-07,1996.27,3.73000000000002,2,2,"rgb(0,0,139)",1.90589812332439
48,6.869,6,Cadmium,L2,5.6E-07,1996.27,3.73000000000002,2,1,"rgb(0,0,139)",0.920777479892757
48,6.46,7,Cadmium,L3,4.89E-07,1996.46,3.53999999999996,4,4,"rgb(0,0,205)",1.82485875706217
48,6.257,8,Cadmium,L3,4.89E-07,1996.46,3.53999999999996,4,3,"rgb(0,0,205)",1.32563559322035
48,6.039,9,Cadmium,L3,4.89E-07,1996.46,3.53999999999996,4,2,"rgb(0,0,205)",0.852966101694924
48,5.839,10,Cadmium,L3,4.89E-07,1996.46,3.53999999999996,4,1,"rgb(0,0,205)",0.412358757062151
48,2.49862,11,Cadmium,M1,5.25E-06,1999.23,0.769999999999982,2,2,"rgb(0,0,255)",3.24496103896112
48,2.427,12,Cadmium,M1,5.25E-06,1999.23,0.769999999999982,2,1,"rgb(0,0,255)",1.57597402597406
48,2.25,13,Cadmium,M2,1.153E-07,1999.35,0.650000000000091,2,2,"rgb(65,105,225)",3.46153846153798
48,2.195,14,Cadmium,M2,1.153E-07,1999.35,0.650000000000091,2,1,"rgb(65,105,225)",1.6884615384613
48,2.091,15,Cadmium,M3,1.013E-07,1999.38,0.619999999999891,4,4,"rgb(70,130,180)",3.37258064516188
48,1.998,16,Cadmium,M3,1.013E-07,1999.38,0.619999999999891,4,3,"rgb(70,130,180)",2.41693548387139
48,1.9179,17,Cadmium,M3,1.013E-07,1999.38,0.619999999999891,4,2,"rgb(70,130,180)",1.54669354838737
48,1.852,18,Cadmium,M3,1.013E-07,1999.38,0.619999999999891,4,1,"rgb(70,130,180)",0.746774193548519
48,1.635,19,Cadmium,M4,8.8E-11,1999.59,0.410000000000082,4,4,"rgb(100,149,237)",3.98780487804798
48,1.558,20,Cadmium,M4,8.8E-11,1999.59,0.410000000000082,4,3,"rgb(100,149,237)",2.84999999999943
48,1.477,21,Cadmium,M4,8.8E-11,1999.59,0.410000000000082,4,2,"rgb(100,149,237)",1.80121951219476
48,1.401,22,Cadmium,M4,8.8E-11,1999.59,0.410000000000082,4,1,"rgb(100,149,237)",0.854268292682756
48,1.32,23,Cadmium,M5,2.09E-10,1999.6,0.400000000000091,6,6,"rgb(0,191,255)",3.29999999999925
48,1.237,24,Cadmium,M5,2.09E-10,1999.6,0.400000000000091,6,5,"rgb(0,191,255)",2.57708333333275
48,1.167,25,Cadmium,M5,2.09E-10,1999.6,0.400000000000091,6,4,"rgb(0,191,255)",1.94499999999956
48,1.095,26,Cadmium,M5,2.09E-10,1999.6,0.400000000000091,6,3,"rgb(0,191,255)",1.36874999999969
48,1.026,27,Cadmium,M5,2.09E-10,1999.6,0.400000000000091,6,2,"rgb(0,191,255)",0.854999999999806
48,0.963,28,Cadmium,M5,2.09E-10,1999.6,0.400000000000091,6,1,"rgb(0,191,255)",0.401249999999909
48,0.54619,29,Cadmium,N1,9.41E-07,1999.89,0.1099999999999,2,2,"rgb(0,128,128)",4.96536363636815
48,0.513,30,Cadmium,N1,9.41E-07,1999.89,0.1099999999999,2,1,"rgb(0,128,128)",2.3318181818203
48,0.4526,31,Cadmium,N2,1.87E-08,1999.93,0.069999999999936,2,2,"rgb(95,158,160)",6.46571428572017
48,0.421,32,Cadmium,N2,1.87E-08,1999.93,0.069999999999936,2,1,"rgb(95,158,160)",3.00714285714559
48,0.385,33,Cadmium,N3,1.63E-08,1999.94,0.059999999999945,4,4,"rgb(32,178,170)",6.4166666666725
48,0.358,34,Cadmium,N3,1.63E-08,1999.94,0.059999999999945,4,3,"rgb(32,178,170)",4.47500000000407
48,0.329,35,Cadmium,N3,1.63E-08,1999.94,0.059999999999945,4,2,"rgb(32,178,170)",2.74166666666916
48,0.305,36,Cadmium,N3,1.63E-08,1999.94,0.059999999999945,4,1,"rgb(32,178,170)",1.27083333333449
48,0.218,37,Cadmium,N4,1.01E-11,1999.99,0.009999999999991,4,4,"rgb(0,206,209)",21.8000000000198
48,0.195,38,Cadmium,N4,1.01E-11,1999.99,0.009999999999991,4,3,"rgb(0,206,209)",14.6250000000133
48,0.173,39,Cadmium,N4,1.01E-11,1999.99,0.009999999999991,4,2,"rgb(0,206,209)",8.65000000000787
48,0.15,40,Cadmium,N4,1.01E-11,1999.99,0.009999999999991,4,1,"rgb(0,206,209)",3.75000000000341
48,0.1301,41,Cadmium,N5,2.38E-11,1999.99,0.009999999999991,6,6,"rgb(64,224,208)",13.0100000000118
48,0.105,42,Cadmium,N5,2.38E-11,1999.99,0.009999999999991,6,5,"rgb(64,224,208)",8.75000000000796
48,0.087,43,Cadmium,N5,2.38E-11,1999.99,0.009999999999991,6,4,"rgb(64,224,208)",5.80000000000527
48,0.0679,44,Cadmium,N5,2.38E-11,1999.99,0.009999999999991,6,3,"rgb(64,224,208)",3.39500000000309
48,0.051,45,Cadmium,N5,2.38E-11,1999.99,0.009999999999991,6,2,"rgb(64,224,208)",1.70000000000155
48,0.037468,46,Cadmium,N5,2.38E-11,1999.99,0.009999999999991,6,1,"rgb(64,224,208)",0.624466666667235
48,0.016908313,47,Cadmium,O1,5.78E-08,1999.99,0.009999999999991,2,2,"rgb(0,255,255)",1.69083130000154
48,0.00899382,48,Cadmium,O1,5.78E-08,1999.99,0.009999999999991,2,2,"rgb(0,255,255)",0.899382000000818
49,33.75031,1,Indium,K,0.000263,1972.06,27.9400000000001,2,2,"rgb(123,104,238)",1.20795669291338
49,32.837592,2,Indium,K,0.000263,1972.06,27.9400000000001,2,1,"rgb(123,104,238)",0.587644810307801
49,7.95314,3,Indium,L1,2.95E-05,1995.76,4.24000000000001,2,2,"rgb(25,25,112)",1.87574056603773
49,7.754,4,Indium,L1,2.95E-05,1995.76,4.24000000000001,2,1,"rgb(25,25,112)",0.914386792452828
49,7.442,5,Indium,L2,6.36E-07,1996.06,3.94000000000005,2,2,"rgb(0,0,139)",1.88883248730962
49,7.196,6,Indium,L2,6.36E-07,1996.06,3.94000000000005,2,1,"rgb(0,0,139)",0.913197969543134
