"At. Num. "," Sp.  Name. "," Ion  Charge "," El.  name "," Isoel.  Seq. "," Ground  Shells "," Ground  Config. "," Ground  Level "," Ionized  Level "," Ionization  Energy 
 (eV) ","Uncertainty
 (eV) "," References "
106,"Sg X ",9,"Seaborgium ","Bk ","[Rn]5f11 ","5f11 "," 4I°15/2 ","5f10 5I8 ","  (170.0)                        ",2.2," L8672c99 "
106,"Sg XI ",10,"Seaborgium ","Cm ","[Rn]5f10 ","5f10 "," 5I8 ","5f9 6H°15/2 ","  (200.0)                        ",2.4," L8672c99 "
106,"Sg XII ",11,"Seaborgium ","Am ","[Rn]5f9 ","5f9 "," 6H°15/2 ","5f8 7F6 ","  (224.0)                        ",2.5," L8672c99 "
106,"Sg XIII ",12,"Seaborgium ","Pu ","[Rn]5f8 ","5f8 "," 7F6 ","5f7 8S°7/2 ","  (251)                          ",3," L8672c99 "
106,"Sg XIV ",13,"Seaborgium ","Np ","[Rn]5f7 ","5f7 "," 8S°7/2 ","5f6 7F0 ","  (285)                          ",3," L8672c99 "
106,"Sg XV ",14,"Seaborgium ","U ","[Rn]5f6 ","5f6 "," 7F0 ","5f5 6H°5/2 ","  (306)                          ",3," L8672c99 "
106,"Sg XVI ",15,"Seaborgium ","Pa ","[Rn]5f5 ","5f5 "," 6H°5/2 ","5f4 5I4 ","  (339)                          ",3," L8672c99 "
106,"Sg XVII ",16,"Seaborgium ","Th ","[Rn]5f4 ","5f4 "," 5I4 "," ","  ","  ","  "
106,"Sg XXIX ",28,"Seaborgium ","Pt ","[Xe]4f145d10 ","5d10 "," 1S0 ","5d9 2D5/2 ","  (885)                          ",4," L8672c99 "
106,"Sg XXX ",29,"Seaborgium ","Ir ","[Xe]4f145d9 ","5d9 "," 2D5/2 ","5d8 3F4 ","  (921)                          ",4," L8672c99 "
106,"Sg XXXI ",30,"Seaborgium ","Os ","[Xe]4f145d8 ","5d8 "," 3F4 ","5d7 4F9/2 ","  (958)                          ",4," L8672c98,c99 "
106,"Sg XXXII ",31,"Seaborgium ","Re ","[Xe]4f145d7 ","5d7 "," 4F9/2 ","5d6 5D4 ","  (998)                          ",4," L8672c98,c99 "
106,"Sg XXXIII ",32,"Seaborgium ","W ","[Xe]4f145d6 ","5d6 "," 5D4 ","5d5 6S5/2 ","  (1 036)                          ",4," L8672c99 "
106,"Sg XXXIV ",33,"Seaborgium ","Ta ","[Xe]4f145d5 ","5d5 "," 6S5/2 ","5d4 5D0 ","  (1 073)                          ",5," L8672c99 "
106,"Sg XXXV ",34,"Seaborgium ","Hf ","[Xe]4f145d4 ","5d4 "," 5D0 ","5d3 4F3/2 ","  (1 143)                          ",5," L8672c99 "
106,"Sg XXXVI ",35,"Seaborgium ","Lu ","[Xe]4f145d3 ","5d3 "," 4F3/2 ","5d2 3F2 ","  (1 181)                          ",5," L8672c99 "
106,"Sg XXXVII ",36,"Seaborgium ","Yb ","[Xe]4f145d2 ","5d2 "," 3F2 ","5d 2D3/2 ","  (1 223)                          ",5," L8672c99 "
106,"Sg XXXVIII ",37,"Seaborgium ","Tm ","[Xe]4f145d ","5d "," 2D3/2 ","4f14 1S0 ","  (1 263)                          ",4," L8672c99 "
106,"Sg XXXIX ",38,"Seaborgium ","Er ","[Xe]4f14 ","4f14 "," 1S0 ","4f145p5 2P°3/2 ","  ","  ","  "
106,"Sg XL ",39,"Seaborgium ","Ho ","[Cd]4f145p5 ","4f145p5 "," 2P°3/2 ","4f145p4 3P2 ","  ","  ","  "
106,"Sg XLI ",40,"Seaborgium ","Dy ","[Cd]4f145p4 ","4f145p4 "," 3P2 ","4f145p3 2P°3/2 ","  ","  ","  "
106,"Sg XLII ",41,"Seaborgium ","Tb ","[Cd]4f145p3 ","4f145p3 "," 2P°3/2 ","4f145p2 3P0 ","  ","  ","  "
106,"Sg XLIII ",42,"Seaborgium ","Gd ","[Cd]4f145p2 ","4f145p2 "," 3P0 ","4f145p 2P°1/2 ","  ","  ","  "
106,"Sg XLIV ",43,"Seaborgium ","Eu ","[Cd]4f145p ","4f145p "," 2P°1/2 ","4f14 1S0 ","  ","  ","  "
106,"Sg XLV ",44,"Seaborgium ","Sm ","[Cd]4f14 ","4f14 "," 1S0 ","4f145s 2S1/2 ","  ","  ","  "
106,"Sg XLVI ",45,"Seaborgium ","Pm ","[Kr]4d104f145s ","4f145s "," 2S1/2 ","4f14 1S0 ","  ","  ","  "
106,"Sg XLVII ",46,"Seaborgium ","Nd ","[Kr]4d104f14 ","4f14 "," 1S0 ","4f13 2F°7/2 ","  ","  ","  "
106,"Sg XLVIII ",47,"Seaborgium ","Pr ","[Kr]4d104f13 ","4f13 "," 2F°7/2 ","4f12 ","  ","  ","  "
106,"Sg XLIX ",48,"Seaborgium ","Ce ","[Kr]4d104f12 ","4f12 ","  ","4f11 4I°15/2 ","  ","  ","  "
106,"Sg L ",49,"Seaborgium ","La ","[Kr]4d104f11 ","4f11 "," 4I°15/2 ","4f10 5I8 ","  ","  ","  "
106,"Sg LI ",50,"Seaborgium ","Ba ","[Kr]4d104f10 ","4f10 "," 5I8 ","4f9 6H°15/2 ","  ","  ","  "
106,"Sg LII ",51,"Seaborgium ","Cs ","[Kr]4d104f9 ","4f9 "," 6H°15/2 ","4f8 7F6 ","  ","  ","  "
106,"Sg LIII ",52,"Seaborgium ","Xe ","[Kr]4d104f8 ","4f8 "," 7F6 ","4f7 8S°7/2 ","  ","  ","  "
106,"Sg LIV ",53,"Seaborgium ","I ","[Kr]4d104f7 ","4f7 "," 8S°7/2 ","4f6 7F0 ","  ","  ","  "
106,"Sg LV ",54,"Seaborgium ","Te ","[Kr]4d104f6 ","4f6 "," 7F0 ","4f5 6H°5/2 ","  ","  ","  "
106,"Sg LVI ",55,"Seaborgium ","Sb ","[Kr]4d104f5 ","4f5 "," 6H°5/2 ","4f4 5I4 ","  ","  ","  "
106,"Sg LVII ",56,"Seaborgium ","Sn ","[Kr]4d104f4 ","4f4 "," 5I4 ","4f3 4I°9/2 ","  ","  ","  "
106,"Sg LVIII ",57,"Seaborgium ","In ","[Kr]4d104f3 ","4f3 "," 4I°9/2 ","4f2 3H4 ","  ","  ","  "
106,"Sg LIX ",58,"Seaborgium ","Cd ","[Kr]4d104f2 ","4f2 "," 3H4 ","4f 2F°5/2 ","  ","  ","  "
106,"Sg LX ",59,"Seaborgium ","Ag ","[Kr]4d104f ","4f "," 2F°5/2 ","4d10 1S0 ","  ","  ","  "
106,"Sg LXI ",60,"Seaborgium ","Pd ","[Kr]4d10 ","4d10 "," 1S0 ","4d9 2D5/2 ","  (4 095)                          ",10," L8672c99 "
106,"Sg LXII ",61,"Seaborgium ","Rh ","[Kr]4d9 ","4d9 "," 2D5/2 ","4d8 3F4 ","  (4 178)                          ",12," L8672c99 "
106,"Sg LXIII ",62,"Seaborgium ","Ru ","[Kr]4d8 ","4d8 "," 3F4 ","4d7 4F9/2 ","  (4 267)                          ",15," L8672c99 "
106,"Sg LXIV ",63,"Seaborgium ","Tc ","[Kr]4d7 ","4d7 "," 4F9/2 ","4d6 5D4 ","  (4 360)                          ",19," L8672c99 "
106,"Sg LXV ",64,"Seaborgium ","Mo ","[Kr]4d6 ","4d6 "," 5D4 ","4d5 5/2 ","  (4 450)                          ",24," L8672c99 "
106,"Sg LXVI ",65,"Seaborgium ","Nb ","[Kr]4d5 ","4d5 "," 5/2 ","4d4 5D0 ","  (4 540)                          ",30," L8672c99 "
106,"Sg LXVII ",66,"Seaborgium ","Zr ","[Kr]4d4 ","4d4 "," 5D0 ","4d3 4F3/2 ","  (4 750)                          ",40," L8672c99 "
106,"Sg LXVIII ",67,"Seaborgium ","Y ","[Kr]4d3 ","4d3 "," 4F3/2 ","4d2 3F2 ","  (4 840)                          ",40," L8672c99 "
106,"Sg LXIX ",68,"Seaborgium ","Sr ","[Kr]4d2 ","4d2 "," 3F2 ","4d 2D3/2 ","  (4 940)                          ",50," L8672c99 "
106,"Sg LXX ",69,"Seaborgium ","Rb ","[Kr]4d ","4d "," 2D3/2 ","4p6 1S0 ","  (5 030)                          ",50," L8672c99 "
106,"Sg LXXI ",70,"Seaborgium ","Kr ","[Ar]3d104s24p6 ","4p6 "," 1S0 ","4p5 2P°3/2 ","  (5 410)                          ",60," L8672c99 "
106,"Sg LXXII ",71,"Seaborgium ","Br ","[Ar]3d104s24p5 ","4p5 "," 2P°3/2 ","4p4 3P2 ","  (5 490)                          ",60," L8672c99 "
106,"Sg LXXIII ",72,"Seaborgium ","Se ","[Ar]3d104s24p4 ","4p4 "," 3P2 ","4p3°3/2 ","  (5 590)                          ",70," L8672c99 "
106,"Sg LXXIV ",73,"Seaborgium ","As ","[Ar]3d104s24p3 ","4p3 "," °3/2 ","4p2 3P0 ","  (5 680)                          ",90," L8672c99 "
106,"Sg LXXV ",74,"Seaborgium ","Ge ","[Ar]3d104s24p2 ","4p2 "," 3P0 ","4p 2P°1/2 ","  (6 460)                          ",90," L8672c99 "
106,"Sg LXXVI ",75,"Seaborgium ","Ga ","[Ar]3d104s24p ","4p "," 2P°1/2 ","4s2 1S0 ","  (6 570)                          ",100," L8672c99 "
106,"Sg LXXVII ",76,"Seaborgium ","Zn ","[Ar]3d104s2 ","4s2 "," 1S0 ","4s 2S1/2 ","  (6 840)                          ",110," L8672c99 "
106,"Sg LXXVIII ",77,"Seaborgium ","Cu ","[Ar]3d104s ","4s "," 2S1/2 ","3d10 1S0 ","  (6 950)                          ",120," L8672c99 "
106,"Sg LXXIX ",78,"Seaborgium ","Ni ","[Ar]3d10 ","3d10 "," 1S0 ","3d9 2D5/2 ","  (10 680)                          ",120," L8672c99 "
106,"Sg LXXX ",79,"Seaborgium ","Co ","[Ar]3d9 ","3d9 "," 2D5/2 ","3d8 3F4 ","  (10 870)                          ",140," L8672c99 "
106,"Sg LXXXI ",80,"Seaborgium ","Fe ","[Ar]3d8 ","3d8 "," 3F4 ","3d7 4F9/2 ","  (11 080)                          ",150," L8672c99 "
106,"Sg LXXXII ",81,"Seaborgium ","Mn ","[Ar]3d7 ","3d7 "," 4F9/2 ","3d6 4 ","  (11 300)                          ",160," L8672c99 "
106,"Sg LXXXIII ",82,"Seaborgium ","Cr ","[Ar]3d6 ","3d6 ",4,"3d5 5/2 ","  (11 510)                          ",170," L8672c99 "
106,"Sg LXXXIV ",83,"Seaborgium ","V ","[Ar]3d5 ","3d5 "," 5/2 ","3d4 5D0 ","  (11 710)                          ",190," L8672c99 "
106,"Sg LXXXV ",84,"Seaborgium ","Ti ","[Ar]3d4 ","3d4 "," 5D0 ","3d3 4F3/2 ","  (12 320)                          ",200," L8672c99 "
106,"Sg LXXXVI ",85,"Seaborgium ","Sc ","[Ar]3d3 ","3d3 "," 4F3/2 ","3d2 3F2 ","  (12 540)                          ",220," L8672c99 "
106,"Sg LXXXVII ",86,"Seaborgium ","Ca ","[Ar]3d2 ","3d2 "," 3F2 ","3d 2D3/2 ","  (12 780)                          ",240," L8672c99 "
106,"Sg LXXXVIII ",87,"Seaborgium ","K ","[Ar]3d ","3d "," 2D3/2 ","3p6 1S0 ","  (12 990)                          ",250," L8672c99 "
106,"Sg LXXXIX ",88,"Seaborgium ","Ar ","[Ne]3s23p6 ","3p6 "," 1S0 ","3p5 2P°3/2 ","  (13 600)                          ",300," L8672c99 "
106,"Sg XC ",89,"Seaborgium ","Cl ","[Ne]3s23p5 ","3p5 "," 2P°3/2 ","3p4 3P2 ","  (13 800)                          ",300," L8672c99 "
106,"Sg XCI ",90,"Seaborgium ","S ","[Ne]3s23p4 ","3p4 "," 3P2 ","3p3 2P°3/2 ","  (14 000)                          ",300," L8672c99 "
106,"Sg XCII ",91,"Seaborgium ","P ","[Ne]3s23p3 ","3p3 "," 2P°3/2 ","3p2 3P0 ","  (14 200)                          ",300," L8672c99 "
106,"Sg XCIII ",92,"Seaborgium ","Si ","[Ne]3s23p2 ","3p2 "," 3P0 ","3p 2P°1/2 ","  (16 600)                          ",400," L8672c99 "
106,"Sg XCIV ",93,"Seaborgium ","Al ","[Ne]3s23p ","3p "," 2P°1/2 ","3s2 1S0 ","  (16 800)                          ",400," L8672c99 "
106,"Sg XCV ",94,"Seaborgium ","Mg ","[Ne]3s2 ","3s2 "," 1S0 ","3s 2S1/2 ","  (17 300)                          ",400," L8672c99 "
106,"Sg XCVI ",95,"Seaborgium ","Na ","[Ne]3s ","3s "," 2S1/2 ","2p6 1S0 ","  (17 500)                          ",400," L8672c99 "
106,"Sg XCVII ",96,"Seaborgium ","Ne ","1s22s22p6 ","2p6 "," 1S0 ","2p5 2P°3/2 ","  (34 500)                          ",400," L8672c99 "
106,"Sg XCVIII ",97,"Seaborgium ","F ","1s22s22p5 ","2p5 "," 2P°3/2 ","2p4 3P2 ","  (35 000)                          ",400," L8672c99 "
106,"Sg XCIX ",98,"Seaborgium ","O ","1s22s22p4 ","2p4 "," 3P2 ","2p21/22p3/2 (0,3/2)°3/2 ","  (35 600)                          ",500," L8672c99 "
106,"Sg C ",99,"Seaborgium ","N ","1s22s22p3 ","2p21/22p3/2 "," (0,3/2)°3/2 ","2p2 3P0 ","  (36 100)                          ",500," L8672c99 "
106,"Sg CI ",100,"Seaborgium ","C ","1s22s22p2 ","2p2 "," 3P0 ","2p 2P°1/2 ","  (44 900)                          ",500," L8672c99 "
106,"Sg CII ",101,"Seaborgium ","B ","1s22s22p ","2p "," 2P°1/2 ","2s2 1S0 ","  (45 700)                          ",500," L8672c99 "
106,"Sg CIII ",102,"Seaborgium ","Be ","1s22s2 ","2s2 "," 1S0 ","2s 2S1/2 ","  (46 600)                          ",500," L8672c99 "
106,"Sg CIV ",103,"Seaborgium ","Li ","1s22s ","2s "," 2S1/2 ","1s2 1S0 ","  ","  ","  "
106,"Sg CV ",104,"Seaborgium ","He ","1s2 ","1s2 "," 1S0 ","1s 2S1/2 ","  ","  ","  "
106,"Sg CVI ",105,"Seaborgium ","H ","1s ","1s "," 2S1/2 "," "," (185 839)                          ",10," L7188 "
107,"Bh I ",0,"Bohrium ","Bh ","[Rn]5f146d57s2 ","6d57s2 "," 5/2 ","6d47s2 0 ","  [7.7]                        ",0.5," L13544 "
107,"Bh II ",1,"Bohrium ","Sg ","[Rn]5f146d47s2 ","6d47s2 ",0,"6d47s 1/2 ","  [17.5]                        ",0.5," L13544 "
107,"Bh III ",2,"Bohrium ","Db ","[Rn]5f146d47s ","6d47s "," 1/2 ","6d4 0 ","  [26.7]                        ",0.5," L13544 "
107,"Bh IV ",3,"Bohrium ","Rf ","[Rn]5f146d4 ","6d4 ",0,"6d3 3/2 ","  [37.3]                        ",0.5," L13544 "
107,"Bh V ",4,"Bohrium ","Lr ","[Rn]5f146d3 ","6d3 "," 3/2 ","6d2 2 ","  [49.0]                        ",0.5," L13544 "
107,"Bh VI ",5,"Bohrium ","No ","[Rn]5f146d2 ","6d2 ",2,"5f146d 2D3/2 ","  [62.1]                        ",0.5," L13544 "
107,"Bh VII ",6,"Bohrium ","Md ","[Rn]5f146d ","5f146d "," 2D3/2 ","5f14 1S0 ","  [74.9]                        ",0.5," L13544 "
107,"Bh VIII ",7,"Bohrium ","Fm ","[Rn]5f14 ","5f14 "," 1S0 ","5f13 2F°7/2 ","  (134.0)                        ",2.1," L8672c99 "
107,"Bh IX ",8,"Bohrium ","Es ","[Rn]5f13 ","5f13 "," 2F°7/2 ","5f12 3H6 ","  (148.0)                        ",2.2," L8672c99 "
107,"Bh X ",9,"Bohrium ","Cf ","[Rn]5f12 ","5f12 "," 3H6 ","5f11 4I°15/2 ","  (178.0)                        ",2.2," L8672c99 "
107,"Bh XI ",10,"Bohrium ","Bk ","[Rn]5f11 ","5f11 "," 4I°15/2 ","5f10 5I8 ","  (198.0)                        ",2.4," L8672c99 "
107,"Bh XII ",11,"Bohrium ","Cm ","[Rn]5f10 ","5f10 "," 5I8 ","5f9 6H°15/2 ","  (228.0)                        ",2.5," L8672c99 "
107,"Bh XIII ",12,"Bohrium ","Am ","[Rn]5f9 ","5f9 "," 6H°15/2 ","5f8 7F6 ","  (255)                          ",3," L8672c99 "
107,"Bh XIV ",13,"Bohrium ","Pu ","[Rn]5f8 ","5f8 "," 7F6 ","5f7 8S°7/2 ","  (281)                          ",3," L8672c99 "
107,"Bh XV ",14,"Bohrium ","Np ","[Rn]5f7 ","5f7 "," 8S°7/2 ","5f6 7F0 ","  (318)                          ",3," L8672c99 "
107,"Bh XVI ",15,"Bohrium ","U ","[Rn]5f6 ","5f6 "," 7F0 ","5f5 6H°5/2 ","  (337)                          ",3," L8672c99 "
107,"Bh XVII ",16,"Bohrium ","Pa ","[Rn]5f5 ","5f5 "," 6H°5/2 ","5f4 5I4 ","  (374)                          ",3," L8672c99 "
107,"Bh XVIII ",17,"Bohrium ","Th ","[Rn]5f4 ","5f4 "," 5I4 "," ","  ","  ","  "
107,"Bh XXX ",29,"Bohrium ","Pt ","[Xe]4f145d10 ","5d10 "," 1S0 ","5d9 2D5/2 ","  (934)                          ",4," L8672c99 "
107,"Bh XXXI ",30,"Bohrium ","Ir ","[Xe]4f145d9 ","5d9 "," 2D5/2 ","5d8 3F4 ","  (969)                          ",4," L8672c99 "
107,"Bh XXXII ",31,"Bohrium ","Os ","[Xe]4f145d8 ","5d8 "," 3F4 ","5d7 4F9/2 ","  (1 008)                          ",4," L8672c99 "
107,"Bh XXXIII ",32,"Bohrium ","Re ","[Xe]4f145d7 ","5d7 "," 4F9/2 ","5d6 5D4 ","  (1 049)                          ",4," L8672c99 "
107,"Bh XXXIV ",33,"Bohrium ","W ","[Xe]4f145d6 ","5d6 "," 5D4 ","5d5 6S5/2 ","  (1 088)                          ",5," L8672c99 "
107,"Bh XXXV ",34,"Bohrium ","Ta ","[Xe]4f145d5 ","5d5 "," 6S5/2 ","5d4 5D0 ","  (1 126)                          ",5," L8672c99 "
107,"Bh XXXVI ",35,"Bohrium ","Hf ","[Xe]4f145d4 ","5d4 "," 5D0 ","5d3 4F3/2 ","  (1 197)                          ",5," L8672c99 "
107,"Bh XXXVII ",36,"Bohrium ","Lu ","[Xe]4f145d3 ","5d3 "," 4F3/2 ","5d2 3F2 ","  (1 237)                          ",5," L8672c99 "
107,"Bh XXXVIII ",37,"Bohrium ","Yb ","[Xe]4f145d2 ","5d2 "," 3F2 ","5d 2D3/2 ","  (1 280)                          ",4," L8672c99 "
107,"Bh XXXIX ",38,"Bohrium ","Tm ","[Xe]4f145d ","5d "," 2D3/2 ","4f14 1S0 ","  (1 320)                          ",4," L8672c99 "
